31, 12735, 50, 12860, 1
31, 12735, 36, 12116, 1
31, 12735, 60, 12370, 1
31, 12735, 48, 13096, 3
31, 12735, 76, 12776, 7
31, 12735, 41, 13114, 10
31, 12735, 14, 11452, 7
31, 12735, 34, 11472, 5
31, 12735, 119, 11833, 1
31, 12735, 28, 12051, 6
31, 12735, 105, 12960, 1
31, 12735, 32, 11773, 4
31, 12735, 30, 12673, 6
31, 12735, 62, 12456, 1
31, 12735, 7, 11427, 6
31, 12735, 123, 11670, 1
31, 12735, 16, 11696, 6
31, 12735, 33, 11491, 5
31, 12735, 15, 11645, 4
31, 12735, 35, 13487, 1
31, 12735, 19, 11969, 8
31, 12735, 88, 15399, 4
31, 12735, 86, 11457, 6
31, 12735, 3, 11465, 13
31, 12735, 24, 14573, 1
31, 12735, 55, 19925, 4
31, 12735, 21, 18831, 5
31, 12735, 38, 20447, 4
31, 12735, 33, 18261, 3
31, 12735, 20, 19427, 10
31, 12735, 10, 13932, 10
31, 12735, 3, 410857, 37
31, 12735, 1, 44624, 5
31, 12735, 29, 11432, 5
31, 12735, 13, 11413, 10
31, 12735, 27, 11403, 12
31, 12735, 2, 11398, 223
31, 12735, 4, 11398, 206
31, 12735, 6, 11398, 110
31, 12735, 12, 11399, 200
31, 12735, 101, 11400, 1
31, 12735, 26, 11399, 180
31, 12735, 47, 11398, 339
31, 12735, 84, 11398, 185
31, 12735, 527, 11398, 60
31, 12735, 185, 11398, 245
31, 12735, 757, 11398, 58
31, 12735, 3114, 11398, 4
31, 12735, 283, 11398, 433
31, 12735, 414, 11398, 255
31, 12735, 2070, 11400, 6
31, 12735, 1246, 11398, 99
50, 12860, 36, 12116, 3
50, 12860, 60, 12370, 1
50, 12860, 48, 13096, 2
50, 12860, 76, 12776, 2
50, 12860, 41, 13114, 6
50, 12860, 14, 11452, 4
50, 12860, 34, 11472, 6
50, 12860, 28, 12051, 3
50, 12860, 105, 12960, 2
50, 12860, 32, 11773, 3
50, 12860, 53, 12597, 1
50, 12860, 30, 12673, 5
50, 12860, 7, 11427, 11
50, 12860, 16, 11696, 9
50, 12860, 33, 11491, 2
50, 12860, 15, 11645, 47
50, 12860, 35, 13487, 2
50, 12860, 19, 11969, 7
50, 12860, 88, 15399, 2
50, 12860, 3, 11465, 12
50, 12860, 24, 14573, 6
50, 12860, 55, 19925, 9
50, 12860, 21, 18831, 8
50, 12860, 38, 20447, 3
50, 12860, 33, 18261, 41
50, 12860, 20, 19427, 8
50, 12860, 10, 13932, 5
50, 12860, 7, 13692, 4
50, 12860, 3, 410857, 8
50, 12860, 1, 44624, 5
50, 12860, 29, 11432, 2
50, 12860, 13, 11413, 55
50, 12860, 27, 11403, 10
50, 12860, 2, 11398, 204
50, 12860, 4, 11398, 177
50, 12860, 6, 11398, 85
50, 12860, 12, 11399, 167
50, 12860, 101, 11400, 95
50, 12860, 26, 11399, 135
50, 12860, 47, 11398, 181
50, 12860, 84, 11398, 155
50, 12860, 527, 11398, 70
50, 12860, 185, 11398, 128
50, 12860, 757, 11398, 71
50, 12860, 3114, 11398, 1
50, 12860, 283, 11398, 207
50, 12860, 414, 11398, 216
50, 12860, 2070, 11400, 16
50, 12860, 1246, 11398, 63
36, 12116, 60, 12370, 4
36, 12116, 48, 13096, 2
36, 12116, 76, 12776, 2
36, 12116, 41, 13114, 4
36, 12116, 14, 11452, 5
36, 12116, 34, 11472, 4
36, 12116, 28, 12051, 9
36, 12116, 32, 11773, 6
36, 12116, 30, 12673, 2
36, 12116, 62, 12456, 2
36, 12116, 7, 11427, 8
36, 12116, 123, 11670, 1
36, 12116, 16, 11696, 9
36, 12116, 33, 11491, 5
36, 12116, 15, 11645, 3
36, 12116, 35, 13487, 1
36, 12116, 19, 11969, 5
36, 12116, 88, 15399, 4
36, 12116, 86, 11457, 5
36, 12116, 3, 11465, 9
36, 12116, 24, 14573, 3
36, 12116, 55, 19925, 7
36, 12116, 21, 18831, 7
36, 12116, 38, 20447, 8
36, 12116, 33, 18261, 3
36, 12116, 20, 19427, 8
36, 12116, 10, 13932, 6
36, 12116, 7, 13692, 2
36, 12116, 3, 410857, 13
36, 12116, 1, 44624, 8
36, 12116, 29, 11432, 8
36, 12116, 13, 11413, 7
36, 12116, 27, 11403, 12
36, 12116, 2, 11398, 204
36, 12116, 4, 11398, 181
36, 12116, 6, 11398, 129
36, 12116, 12, 11399, 162
36, 12116, 101, 11400, 1
36, 12116, 26, 11399, 159
36, 12116, 47, 11398, 300
36, 12116, 84, 11398, 176
36, 12116, 527, 11398, 58
36, 12116, 185, 11398, 164
36, 12116, 757, 11398, 54
36, 12116, 3114, 11398, 7
36, 12116, 283, 11398, 419
36, 12116, 414, 11398, 261
36, 12116, 1246, 11398, 77
60, 12370, 48, 13096, 12
60, 12370, 76, 12776, 3
60, 12370, 41, 13114, 3
60, 12370, 14, 11452, 15
60, 12370, 34, 11472, 3
60, 12370, 119, 11833, 1
60, 12370, 28, 12051, 4
60, 12370, 105, 12960, 1
60, 12370, 32, 11773, 4
60, 12370, 53, 12597, 1
60, 12370, 30, 12673, 6
60, 12370, 62, 12456, 1
60, 12370, 7, 11427, 10
60, 12370, 16, 11696, 4
60, 12370, 33, 11491, 5
60, 12370, 15, 11645, 7
60, 12370, 35, 13487, 3
60, 12370, 19, 11969, 5
60, 12370, 88, 15399, 2
60, 12370, 86, 11457, 55
60, 12370, 3, 11465, 12
60, 12370, 24, 14573, 3
60, 12370, 55, 19925, 5
60, 12370, 21, 18831, 3
60, 12370, 33, 18261, 2
60, 12370, 20, 19427, 51
60, 12370, 10, 13932, 8
60, 12370, 7, 13692, 5
60, 12370, 3, 410857, 49
60, 12370, 1, 44624, 6
60, 12370, 29, 11432, 2
60, 12370, 13, 11413, 6
60, 12370, 27, 11403, 3
60, 12370, 2, 11398, 324
60, 12370, 4, 11398, 288
60, 12370, 6, 11398, 169
60, 12370, 12, 11399, 273
60, 12370, 101, 11400, 48
60, 12370, 26, 11399, 243
60, 12370, 47, 11398, 213
60, 12370, 84, 11398, 258
60, 12370, 527, 11398, 181
60, 12370, 185, 11398, 341
60, 12370, 757, 11398, 150
60, 12370, 3114, 11398, 2
60, 12370, 283, 11398, 136
60, 12370, 414, 11398, 424
60, 12370, 2070, 11400, 67
60, 12370, 1246, 11398, 81
48, 13096, 76, 12776, 2
48, 13096, 41, 13114, 2
48, 13096, 14, 11452, 58
48, 13096, 34, 11472, 1
48, 13096, 119, 11833, 1
48, 13096, 28, 12051, 8
48, 13096, 105, 12960, 4
48, 13096, 32, 11773, 1
48, 13096, 30, 12673, 16
48, 13096, 62, 12456, 3
48, 13096, 7, 11427, 17
48, 13096, 16, 11696, 43
48, 13096, 15, 11645, 7
48, 13096, 19, 11969, 3
48, 13096, 86, 11457, 6
48, 13096, 3, 11465, 15
48, 13096, 24, 14573, 2
48, 13096, 55, 19925, 9
48, 13096, 21, 18831, 5
48, 13096, 38, 20447, 9
48, 13096, 33, 18261, 3
48, 13096, 20, 19427, 22
48, 13096, 10, 13932, 6
48, 13096, 7, 13692, 5
48, 13096, 3, 410857, 29
48, 13096, 1, 44624, 10
48, 13096, 29, 11432, 4
48, 13096, 13, 11413, 47
48, 13096, 27, 11403, 6
48, 13096, 2, 11398, 320
48, 13096, 4, 11398, 264
48, 13096, 6, 11398, 165
48, 13096, 12, 11399, 346
48, 13096, 101, 11400, 92
48, 13096, 26, 11399, 251
48, 13096, 47, 11398, 292
48, 13096, 84, 11398, 263
48, 13096, 527, 11398, 72
48, 13096, 185, 11398, 187
48, 13096, 757, 11398, 84
48, 13096, 3114, 11398, 2
48, 13096, 283, 11398, 337
48, 13096, 414, 11398, 364
48, 13096, 2070, 11400, 5
48, 13096, 1246, 11398, 102
76, 12776, 41, 13114, 2
76, 12776, 14, 11452, 7
76, 12776, 34, 11472, 6
76, 12776, 119, 11833, 1
76, 12776, 28, 12051, 7
76, 12776, 105, 12960, 1
76, 12776, 32, 11773, 7
76, 12776, 53, 12597, 3
76, 12776, 30, 12673, 5
76, 12776, 7, 11427, 9
76, 12776, 123, 11670, 2
76, 12776, 16, 11696, 6
76, 12776, 33, 11491, 3
76, 12776, 15, 11645, 3
76, 12776, 35, 13487, 7
76, 12776, 19, 11969, 4
76, 12776, 88, 15399, 3
76, 12776, 86, 11457, 4
76, 12776, 3, 11465, 12
76, 12776, 24, 14573, 4
76, 12776, 55, 19925, 9
76, 12776, 21, 18831, 2
76, 12776, 38, 20447, 5
76, 12776, 33, 18261, 6
76, 12776, 20, 19427, 8
76, 12776, 10, 13932, 10
76, 12776, 3, 410857, 11
76, 12776, 1, 44624, 4
76, 12776, 29, 11432, 9
76, 12776, 13, 11413, 7
76, 12776, 27, 11403, 12
76, 12776, 2, 11398, 265
76, 12776, 4, 11398, 230
76, 12776, 6, 11398, 153
76, 12776, 12, 11399, 209
76, 12776, 101, 11400, 2
76, 12776, 26, 11399, 186
76, 12776, 47, 11398, 316
76, 12776, 84, 11398, 182
76, 12776, 527, 11398, 87
76, 12776, 185, 11398, 350
76, 12776, 757, 11398, 100
76, 12776, 3114, 11398, 1
76, 12776, 283, 11398, 492
76, 12776, 414, 11398, 319
76, 12776, 2070, 11400, 8
76, 12776, 1246, 11398, 69
41, 13114, 14, 11452, 10
41, 13114, 34, 11472, 5
41, 13114, 119, 11833, 1
41, 13114, 28, 12051, 6
41, 13114, 105, 12960, 2
41, 13114, 32, 11773, 8
41, 13114, 53, 12597, 1
41, 13114, 30, 12673, 8
41, 13114, 7, 11427, 9
41, 13114, 123, 11670, 3
41, 13114, 16, 11696, 6
41, 13114, 33, 11491, 3
41, 13114, 15, 11645, 8
41, 13114, 35, 13487, 1
41, 13114, 19, 11969, 7
41, 13114, 88, 15399, 5
41, 13114, 86, 11457, 6
41, 13114, 3, 11465, 12
41, 13114, 24, 14573, 2
41, 13114, 55, 19925, 9
41, 13114, 21, 18831, 8
41, 13114, 38, 20447, 6
41, 13114, 33, 18261, 5
41, 13114, 20, 19427, 10
41, 13114, 10, 13932, 12
41, 13114, 7, 13692, 4
41, 13114, 3, 410857, 11
41, 13114, 1, 44624, 15
41, 13114, 29, 11432, 7
