10,37082,11,55,10
10,78480,12,64,3
10,36555,12,65,6
10,409293,13,73,2
10,428308,13,74,1
10,301799,13,75,1
10,236245,14,82,1
10,9410,14,84,2
10,111350,14,85,2
10,247005,15,92,1
10,107257,15,95,1
10,479019,16,98,1
10,154648,16,100,1
10,699016,16,101,2
10,91329,16,105,4
10,496797,17,114,1
10,88330,17,115,2
10,123009,18,124,1
10,64258,18,125,5
10,228267,19,130,1
10,148728,20,100,2
10,287370,20,101,2
10,149418,20,144,1
10,335986,21,110,1
10,136950,21,111,1
10,89872,21,152,1
10,243125,21,155,1
10,145905,22,161,1
10,47314,23,129,1
10,57960,23,130,4
10,197944,23,132,1
10,119681,23,172,1
10,127577,23,175,1
10,209980,24,140,1
10,248564,24,143,1
10,277185,25,150,1
10,136022,25,153,1
10,176024,26,152,1
10,189124,26,160,2
10,243905,26,197,1
10,56064,27,211,1
10,196377,28,180,2
10,125935,28,213,1
10,50704,28,225,1
10,93605,29,190,2
10,258082,30,241,1
10,736786,31,210,1
10,59897,31,211,1
10,270834,31,255,1
10,130569,32,265,1
10,172385,33,230,2
10,214618,33,275,1
10,205958,34,185,1
10,338353,34,201,1
10,242457,34,240,2
10,290921,36,305,1
10,154274,37,315,2
10,13632,38,280,2
10,405222,38,325,1
10,51789,40,300,1
10,105731,42,365,1
10,371570,43,375,4
10,168520,44,248,1
10,424755,47,354,1
