6,123,2,15,50
5,444,2,29,87
4,1,5,1356,4496
3,3,5,2357,5087
2,1,5,3117,4534
2,277,1,4,5
2,614,0,3,3
2,795,0,3,3
2,1079,1,7,9
2,1196,1,11,14
2,1393,0,3,3
2,1396,1,14,18
2,1428,0,3,3
2,1564,0,3,3
2,1682,0,3,3
2,1764,0,3,3
2,2187,0,3,3
2,2530,0,3,3
2,3043,1,10,13
2,3158,0,3,3
2,3171,0,3,3
2,3623,0,3,3
2,3819,1,9,11
2,4147,0,3,3
2,4357,1,8,10
2,4469,0,3,3
2,5325,0,3,3
2,16006,0,3,3
2,16373,1,4,4
2,16378,1,6,8
2,16383,1,4,4
2,16412,0,3,3
2,16418,1,4,4
2,16513,1,4,4
1,0,2,56,55
1,1,2,76,75
1,2,4,587,586
1,3,0,3,2
1,4,2,56,55
1,6,1,8,7
1,7,0,2,1
1,8,1,24,23
1,9,2,43,42
1,10,2,55,54
1,11,2,60,59
1,12,1,16,15
1,13,0,4,3
1,14,2,55,54
1,15,2,25,24
1,16,3,174,173
1,17,1,5,4
1,18,0,3,2
1,21,0,3,2
1,22,1,16,15
1,23,0,3,2
1,24,1,17,16
1,25,0,2,1
1,26,1,9,8
1,27,1,10,9
1,28,1,7,6
1,29,0,2,1
1,30,3,144,143
1,32,0,2,1
1,34,3,195,194
1,35,0,3,2
1,36,0,2,1
1,37,0,2,1
1,38,4,640,639
1,39,2,28,27
1,40,1,15,14
1,41,1,7,6
1,42,0,2,1
1,43,0,4,3
1,44,1,6,5
1,47,0,2,1
1,48,0,3,2
1,49,0,2,1
1,50,0,4,3
1,55,0,4,3
1,56,1,24,23
1,61,2,52,51
1,62,1,5,4
1,63,0,2,1
1,64,2,39,38
1,66,1,10,9
1,68,2,26,25
1,69,1,21,20
1,72,0,2,1
1,77,1,6,5
1,78,1,14,13
1,79,0,3,2
1,80,0,4,3
1,81,0,3,2
1,84,1,7,6
1,87,2,57,56
1,88,0,2,1
1,94,2,75,74
1,96,1,11,10
1,100,0,3,2
1,101,2,35,34
1,102,1,10,9
1,103,0,2,1
1,104,0,2,1
1,106,0,2,1
1,108,0,2,1
1,110,0,3,2
1,111,0,2,1
1,113,1,12,11
1,115,0,2,1
1,116,2,25,24
1,118,0,3,2
1,121,0,2,1
1,123,0,3,2
1,124,1,5,4
1,125,0,3,2
1,127,0,3,2
1,128,1,17,16
1,129,0,2,1
1,131,0,2,1
1,133,1,9,8
1,143,0,2,1
1,151,1,14,13
1,155,0,2,1
1,159,0,2,1
1,162,0,2,1
1,168,2,30,29
1,169,0,2,1
1,170,1,11,10
1,171,1,23,22
1,176,2,47,46
1,177,1,7,6
1,178,0,3,2
1,186,1,14,13
1,187,2,27,26
1,192,3,373,372
1,194,0,3,2
1,196,0,3,2
1,197,0,2,1
1,200,0,2,1
1,204,0,2,1
1,211,1,7,6
1,212,1,9,8
1,213,0,3,2
1,214,0,3,2
1,215,0,2,1
1,227,0,2,1
1,228,1,7,6
1,229,0,2,1
1,230,1,8,7
1,233,1,8,7
1,236,0,2,1
1,243,0,2,1
1,244,1,5,4
1,245,0,2,1
1,246,0,2,1
1,249,1,18,17
1,250,0,2,1
1,251,1,7,6
1,254,1,13,12
1,255,1,5,4
1,256,0,4,3
1,261,0,2,1
1,263,0,2,1
1,265,0,2,1
1,272,1,13,12
1,273,0,2,1
1,275,1,10,9
1,276,1,8,7
1,277,0,2,1
1,278,1,5,4
1,284,0,2,1
1,286,0,2,1
1,288,0,2,1
1,289,1,23,22
1,290,0,4,3
1,292,1,6,5
1,293,0,2,1
1,297,0,2,1
1,299,0,3,2
1,300,0,2,1
1,302,1,8,7
1,303,0,3,2
1,304,0,3,2
1,305,0,2,1
1,306,0,3,2
1,308,0,2,1
1,309,1,7,6
1,310,1,5,4
1,311,0,4,3
1,312,0,4,3
1,314,0,3,2
1,316,1,11,10
1,318,0,2,1
1,319,0,2,1
1,322,1,7,6
1,323,0,2,1
1,329,1,13,12
1,330,1,5,4
1,333,0,4,3
1,339,0,2,1
1,340,0,3,2
1,342,0,2,1
1,343,1,10,9
1,346,0,2,1
1,347,1,7,6
1,350,1,6,5
1,351,1,7,6
1,353,0,4,3
1,359,0,3,2
1,360,1,6,5
1,361,1,10,9
1,362,0,2,1
1,363,1,5,4
1,364,0,2,1
1,365,0,3,2
1,367,0,2,1
1,369,0,2,1
1,372,1,10,9
1,375,0,2,1
1,376,0,3,2
1,379,0,3,2
1,380,0,4,3
1,381,1,8,7
1,382,1,8,7
1,383,0,3,2
1,386,0,2,1
1,387,1,12,11
1,388,0,3,2
1,390,1,7,6
1,392,1,5,4
1,393,1,5,4
1,396,0,3,2
1,397,0,2,1
1,399,0,3,2
1,400,0,4,3
1,402,1,21,20
1,404,1,11,10
1,406,0,3,2
1,416,0,2,1
1,422,0,2,1
1,427,1,6,5
1,429,1,9,8
1,431,0,2,1
1,437,0,2,1
1,438,1,20,19
1,439,0,2,1
1,440,1,15,14
1,441,0,2,1
1,444,1,5,4
1,452,1,6,5
1,462,0,2,1
1,463,1,10,9
1,466,0,3,2
1,473,0,2,1
1,476,1,7,6
1,479,1,5,4
1,480,0,3,2
1,481,0,2,1
1,484,0,4,3
1,485,0,2,1
1,489,0,2,1
1,490,0,2,1
1,491,1,8,7
1,492,0,3,2
1,495,0,3,2
1,497,0,2,1
1,500,1,19,18
1,501,0,2,1
1,510,0,3,2
1,512,1,13,12
1,513,1,11,10
1,517,1,12,11
1,519,1,11,10
1,520,1,12,11
1,521,4,1121,1120
1,523,0,2,1
1,527,4,824,823
1,529,0,4,3
1,530,0,2,1
1,531,0,3,2
1,532,0,2,1
1,535,0,2,1
1,536,1,10,9
1,537,0,3,2
1,538,1,5,4
1,540,0,3,2
1,545,0,2,1
1,552,0,4,3
1,569,1,18,17
1,570,0,2,1
1,575,0,3,2
1,576,0,2,1
1,590,0,3,2
1,591,0,2,1
1,592,0,2,1
1,593,0,3,2
