6,123,2
5,444,2
4,1,5
3,3,5
2,1,5
2,277,1
2,614,0
2,795,0
2,1079,1
2,1196,1
2,1393,0
2,1396,1
2,1428,0
2,1564,0
2,1682,0
2,1764,0
2,2187,0
2,2530,0
2,3043,1
2,3158,0
2,3171,0
2,3623,0
2,3819,1
2,4147,0
2,4357,1
2,4469,0
2,5325,0
2,16006,0
2,16373,1
2,16378,1
2,16383,1
2,16412,0
2,16418,1
2,16513,1
1,0,2
1,1,2
1,2,4
1,3,0
1,4,2
1,6,1
1,7,0
1,8,1
1,9,2
1,10,2
1,11,2
1,12,1
1,13,0
1,14,2
1,15,2
1,16,3
1,17,1
1,18,0
1,21,0
1,22,1
1,23,0
1,24,1
1,25,0
1,26,1
1,27,1
1,28,1
1,29,0
1,30,3
1,32,0
1,34,3
1,35,0
1,36,0
1,37,0
1,38,4
1,39,2
1,40,1
1,41,1
1,42,0
1,43,0
1,44,1
1,47,0
1,48,0
1,49,0
1,50,0
1,55,0
1,56,1
1,61,2
1,62,1
1,63,0
1,64,2
1,66,1
1,68,2
1,69,1
1,72,0
1,77,1
1,78,1
1,79,0
1,80,0
1,81,0
1,84,1
1,87,2
1,88,0
1,94,2
1,96,1
1,100,0
1,101,2
1,102,1
1,103,0
1,104,0
1,106,0
1,108,0
1,110,0
1,111,0
1,113,1
1,115,0
1,116,2
1,118,0
1,121,0
1,123,0
1,124,1
1,125,0
1,127,0
1,128,1
1,129,0
1,131,0
1,133,1
1,143,0
1,151,1
1,155,0
1,159,0
1,162,0
1,168,2
1,169,0
1,170,1
1,171,1
1,176,2
1,177,1
1,178,0
1,186,1
1,187,2
1,192,3
1,194,0
1,196,0
1,197,0
1,200,0
1,204,0
1,211,1
1,212,1
1,213,0
1,214,0
1,215,0
1,227,0
1,228,1
1,229,0
1,230,1
1,233,1
1,236,0
1,243,0
1,244,1
1,245,0
1,246,0
1,249,1
1,250,0
1,251,1
1,254,1
1,255,1
1,256,0
1,261,0
1,263,0
1,265,0
1,272,1
1,273,0
1,275,1
1,276,1
1,277,0
1,278,1
1,284,0
1,286,0
1,288,0
1,289,1
1,290,0
1,292,1
1,293,0
1,297,0
1,299,0
1,300,0
1,302,1
1,303,0
1,304,0
1,305,0
1,306,0
1,308,0
1,309,1
1,310,1
1,311,0
1,312,0
1,314,0
1,316,1
1,318,0
1,319,0
1,322,1
1,323,0
1,329,1
1,330,1
1,333,0
1,339,0
1,340,0
1,342,0
1,343,1
1,346,0
1,347,1
1,350,1
1,351,1
1,353,0
1,359,0
1,360,1
1,361,1
1,362,0
1,363,1
1,364,0
1,365,0
1,367,0
1,369,0
1,372,1
1,375,0
1,376,0
1,379,0
1,380,0
1,381,1
1,382,1
1,383,0
1,386,0
1,387,1
1,388,0
1,390,1
1,392,1
1,393,1
1,396,0
1,397,0
1,399,0
1,400,0
1,402,1
1,404,1
1,406,0
1,416,0
1,422,0
1,427,1
1,429,1
1,431,0
1,437,0
1,438,1
1,439,0
1,440,1
1,441,0
1,444,1
1,452,1
1,462,0
1,463,1
1,466,0
1,473,0
1,476,1
1,479,1
1,480,0
1,481,0
1,484,0
1,485,0
1,489,0
1,490,0
1,491,1
1,492,0
1,495,0
1,497,0
1,500,1
1,501,0
1,510,0
1,512,1
1,513,1
1,517,1
1,519,1
1,520,1
1,521,4
1,523,0
1,527,4
1,529,0
1,530,0
1,531,0
1,532,0
1,535,0
1,536,1
1,537,0
1,538,1
1,540,0
1,545,0
1,552,0
1,569,1
1,570,0
1,575,0
1,576,0
1,590,0
1,591,0
1,592,0
1,593,0
1,607,0
1,608,1
1,609,1
1,614,0
1,618,0
1,623,2
1,624,0
1,625,0
1,626,0
1,627,0
1,628,1
1,629,0
1,633,0
1,634,0
1,636,0
1,641,0
1,642,0
1,643,0
1,644,0
1,645,0
1,646,1
1,654,0
1,657,1
1,658,1
1,659,0
1,663,0
1,664,0
1,668,1
1,670,0
1,675,0
1,679,1
1,680,0
1,683,1
1,684,0
1,687,0
1,688,0
1,689,0
1,690,0
1,692,0
1,693,0
1,694,0
1,696,0
1,697,0
1,700,0
1,701,0
1,702,0
1,703,0
1,705,0
1,707,0
1,708,0
1,709,0
1,711,0
1,712,0
1,715,0
1,716,0
1,717,0
1,720,0
1,722,1
1,723,0
1,726,1
1,731,0
1,735,1
1,737,0
1,738,0
1,740,0
1,741,0
1,745,0
1,747,1
1,753,0
1,754,1
1,769,1
1,772,0
1,774,0
1,778,0
1,783,0
1,785,0
1,790,1
1,791,0
1,792,4
1,793,0
1,794,1
1,797,1
1,804,0
1,805,1
1,806,0
1,811,1
1,813,0
1,814,1
1,816,0
1,817,0
1,819,0
1,820,0
1,822,1
1,826,0
1,827,0
1,828,1
1,831,0
1,840,1
1,841,0
1,848,0
1,849,3
1,850,0
1,857,0
1,860,0
1,869,0
1,877,1
1,879,0
1,881,1
1,882,0
1,884,1
1,891,0
1,892,0
1,893,0
1,894,0
1,898,0
1,900,2
1,904,0
1,905,0
1,908,0
1,910,1
1,911,0
1,914,0
1,916,1
1,924,0
1,927,2
1,934,0
1,938,0
1,941,0
1,944,0
1,959,0
1,961,0
1,962,1
1,967,0
1,973,0
1,974,3
1,975,0
1,977,0
1,979,0
1,988,1
1,989,1
1,990,0
1,991,0
1,1001,0
1,1002,0
1,1004,1
1,1005,0
1,1012,1
1,1014,0
1,1015,0
1,1017,1
1,1019,0
1,1022,0
1,1025,0
1,1026,0
1,1027,0
1,1034,0
1,1038,0
1,1039,0
1,1040,1
1,1041,3
1,1042,0
1,1046,2
1,1050,0
1,1051,1
1,1052,0
1,1053,0
1,1055,0
1,1058,0
1,1062,0
1,1063,1
1,1064,0
1,1065,1
1,1068,0
1,1069,0
1,1073,1
1,1079,0
1,1080,0
1,1082,1
1,1083,0
1,1084,0
1,1086,1
1,1088,0
1,1089,1
1,1090,0
1,1091,0
1,1097,1
1,1098,0
1,1099,0
1,1101,1
1,1102,0
1,1104,0
1,1105,0
1,1109,0
1,1113,0
1,1121,1
1,1122,0
1,1123,1
1,1125,1
1,1128,1
1,1134,0
1,1135,0
1,1141,1
1,1142,0
1,1143,0
1,1145,1
1,1147,0
1,1149,0
1,1150,1
1,1151,1
1,1152,0
1,1153,1
1,1154,0
1,1156,0
1,1158,1
1,1160,1
1,1161,0
1,1165,1
1,1166,0
1,1173,1
1,1174,1
1,1176,0
1,1179,1
1,1185,0
1,1187,0
1,1191,0
1,1195,0
1,1197,0
1,1198,1
1,1201,0
1,1202,0
1,1203,1
1,1204,0
1,1205,0
1,1206,1
1,1209,0
1,1210,0
1,1221,1
1,1224,1
1,1228,1
1,1237,0
1,1240,0
1,1246,0
1,1253,0
1,1254,1
1,1256,0
1,1258,0
1,1259,0
1,1262,0
1,1263,0
1,1264,0
1,1267,0
1,1272,0
1,1273,0
1,1286,0
1,1287,0
1,1288,0
1,1290,0
1,1291,0
1,1293,1
1,1298,1
1,1299,0
1,1300,0
1,1302,0
1,1303,0
1,1304,1
1,1307,0
1,1319,0
1,1320,0
1,1322,0
1,1323,0
1,1329,1
1,1330,0
1,1331,0
1,1334,1
1,1341,0
1,1343,0
1,1344,0
1,1345,0
1,1350,1
1,1352,2
1,1353,0
1,1354,0
1,1356,0
1,1358,0
1,1360,0
1,1361,0
1,1366,1
1,1375,1
1,1378,1
1,1379,0
1,1382,1
1,1385,1
1,1386,0
1,1391,1
1,1392,1
1,1394,0
1,1396,1
1,1399,0
1,1402,0
1,1407,0
1,1408,0
1,1414,0
1,1416,0
1,1420,1
1,1424,0
1,1427,0
1,1428,0
1,1435,1
1,1436,1
1,1437,0
1,1439,0
1,1442,1
1,1447,0
1,1450,0
1,1451,0
1,1453,0
1,1455,0
1,1457,1
1,1465,1
1,1470,0
1,1471,0
1,1472,0
1,1474,0
1,1476,0
1,1480,0
1,1486,1
1,1487,0
1,1488,0
1,1493,0
1,1495,0
1,1498,0
1,1505,0
1,1512,0
1,1516,0
1,1528,0
1,1529,0
1,1531,3
1,1535,0
1,1536,1
1,1542,0
1,1544,0
1,1546,0
1,1549,1
1,1556,0
1,1560,1
1,1563,0
1,1565,0
1,1570,0
1,1571,0
1,1572,0
1,1582,0
1,1588,0
1,1589,0
1,1593,1
1,1596,0
1,1599,0
1,1600,0
1,1601,1
1,1608,1
1,1609,0
1,1611,0
1,1612,0
1,1614,0
1,1617,0
1,1621,1
1,1623,0
1,1624,0
1,1626,0
1,1632,0
1,1633,0
1,1634,0
1,1635,0
1,1636,1
1,1637,0
1,1638,0
1,1639,0
1,1642,0
1,1644,0
1,1645,0
1,1646,1
1,1647,0
1,1650,1
1,1651,1
1,1658,0
1,1659,0
1,1660,0
1,1668,0
1,1671,1
1,1673,0
1,1674,1
1,1675,0
1,1677,0
1,1678,0
1,1679,0
1,1682,0
1,1683,0
1,1685,0
1,1689,0
1,1698,0
1,1702,0
1,1703,1
1,1704,0
1,1707,2
1,1713,1
1,1718,0
1,1722,0
1,1726,0
1,1728,0
1,1730,0
1,1735,1
1,1737,0
1,1740,0
1,1743,0
1,1744,0
1,1753,0
1,1757,0
1,1758,0
1,1761,0
1,1766,0
1,1767,1
1,1768,1
1,1769,0
1,1771,1
1,1776,2
1,1778,0
1,1790,0
1,1794,1
1,1797,0
1,1802,0
1,1810,0
1,1811,0
1,1812,0
1,1825,1
1,1829,0
1,1832,0
1,1834,0
1,1852,0
1,1861,0
