1636,1,0
19048,1,1
19049,1,1
19148,1,0
19149,1,0
1650,1,0
1660,1,0
1662,1,0
19117,1,1
19260,1,1
18463,1,1
18464,1,1
2294,1,1
18391,1,1
18392,1,1
1695,2,4
1698,1,0
1701,1,2
1712,1,0
4843,1,0
5189,1,0
18547,2,0
18795,1,1
18796,1,1
1910,1,0
2862,1,0
2863,1,0
1782,2,1
1805,1,2
5573,1,0
5740,1,0
6028,1,0
7076,1,0
1825,1,0
2543,1,0
5326,1,0
18897,1,1
18898,1,1
1845,1,1
1896,1,0
18475,1,0
2772,1,0
3976,3,0
5762,6,0
1922,1,0
1955,7,3
2964,7,0
18407,2,0
1991,1,0
3440,1,0
2014,5,0
19409,1,0
19410,1,0
19309,1,0
19593,1,0
18974,1,0
18975,1,0
6891,1,0
18741,1,1
18742,1,1
2205,1,0
2207,5,0
2212,1,0
2343,1,0
2364,9,0
2980,1,0
3001,6,0
3011,1,0
2776,1,0
3839,1,0
4072,1,0
18448,1,1
18462,1,1
2225,1,0
18546,1,0
18450,1,0
18451,1,0
3467,1,0
3472,1,0
3480,1,0
3486,1,0
3489,1,0
3502,1,0
3513,1,0
5921,1,0
5937,1,0
2357,1,0
2398,1,0
4838,4,0
5265,1,0
6024,1,0
6102,1,0
3024,4,0
3490,4,3
7880,1,0
2651,1,2
5756,1,0
5761,5,0
5763,1,0
5765,1,0
5766,2,0
19225,1,0
2894,1,0
3418,1,1
3967,3,0
3973,1,0
4043,1,0
5870,1,0
4713,1,0
18659,1,0
2906,2,0
18712,1,0
2946,1,0
3469,1,0
6171,1,0
5613,1,0
19348,1,1
19349,1,1
18681,3,0
2892,1,0
2799,1,0
2803,1,0
19080,3,1
19081,3,1
3111,1,0
3680,1,0
5996,1,0
19059,1,1
19060,1,1
2920,1,1
3376,1,0
7588,1,0
3028,1,0
3033,1,0
3034,1,0
3052,2,0
5432,1,0
5433,1,0
5439,1,0
5441,1,0
5442,1,0
5446,1,0
19133,1,0
19134,1,0
6526,1,0
3243,1,0
3140,1,0
3236,1,0
3270,1,0
3276,1,0
4431,2,0
3299,1,0
3430,1,4
3488,1,0
3496,1,0
3506,1,0
5940,1,0
3649,1,0
18415,1,0
3968,1,0
3972,4,0
3974,1,0
5351,1,0
4074,1,0
4235,1,0
19129,1,0
18600,1,0
18601,1,0
7546,1,0
5422,1,0
18777,1,0
18778,1,0
18991,1,0
18992,1,0
6595,3,2
6596,1,0
6169,1,0
5857,1,0
5864,1,0
5867,1,0
4844,1,0
5691,1,0
5231,1,0
5253,1,0
5256,1,0
5257,1,0
6748,1,0
7674,1,0
