0,1,1,1,0
1,0,1,1,0
1,2143,1,1,0
1,2156,1,1,0
1,2706,1,1,0
1,3386,1,1,0
1,3673,1,1,0
1,4038,1,1,0
1,4640,1,1,0
1,5109,1,1,0
1,5963,1,1,0
1,6079,1,1,0
1,7295,1,1,0
1,7892,1,1,0
1,4659,2,1,0
1,4666,2,1,0
1,4816,2,1,0
1,5488,2,1,0
1,2966,2,1,0
1,4045,2,1,0
1,6113,2,1,0
1,6851,2,1,0
1,4273,2,1,0
1,7684,2,1,0
1,7731,2,1,0
1,7997,2,1,0
1,8132,2,1,0
1,1340,3,1,0
1,775,3,1,0
1,7762,4,1,0
2,4,1,17,0
2,3,2,4,0
3,482,1,18,0
3,780,1,18,0
3,781,1,18,0
3,782,1,18,0
3,1233,1,18,0
3,1792,1,18,0
3,2101,1,18,0
3,2217,1,18,0
3,2593,1,18,0
3,2908,1,18,0
3,3576,1,18,0
3,3701,1,18,0
3,3718,1,18,0
3,3724,1,18,0
3,4655,1,18,0
3,4731,1,18,0
3,4766,1,18,0
3,5178,1,18,0
3,5181,1,18,0
3,5683,1,18,0
3,5744,1,18,0
3,5777,1,18,0
3,5962,1,18,0
3,6104,1,18,0
3,6437,1,18,0
3,6708,1,18,0
3,6726,1,18,0
3,6868,1,18,0
3,7382,1,18,0
3,7385,1,18,0
3,7386,1,18,0
3,7389,1,18,0
3,7390,1,18,0
3,7392,1,18,0
3,488,2,4,0
3,6403,2,4,0
3,849,2,4,0
3,1107,2,4,0
3,2903,2,4,0
3,1109,2,4,0
3,7380,2,4,0
3,7381,2,4,0
3,1114,2,4,0
3,7384,2,4,0
3,244,2,4,0
3,2,2,4,0
3,7387,2,4,0
3,7388,2,4,0
3,5784,2,4,0
3,1873,2,4,0
3,7391,2,4,0
3,6080,2,4,0
4,2,1,17,0
5,6,1,36,0
6,5,1,36,0
6,6122,1,36,0
6,6123,1,36,0
6,6125,1,36,0
6,6124,2,5,0
7,9,1,37,0
7,11,1,37,0
8,4792,1,38,0
8,5343,1,38,0
8,5622,1,38,0
8,6600,1,38,0
8,6715,1,38,0
8,7476,1,38,0
8,7982,1,38,0
8,44,2,6,0
8,5071,2,6,0
8,484,2,6,0
8,898,2,6,0
8,5895,2,6,0
8,6538,2,6,0
8,1395,2,6,0
8,2167,2,6,0
8,6834,2,6,0
8,6869,2,6,0
8,7249,2,6,0
8,7396,2,6,0
8,7416,2,6,0
8,2923,2,6,0
8,4145,2,6,0
8,8023,2,6,0
8,8135,2,6,0
8,8380,2,6,0
8,5054,3,4,0
9,7,1,37,0
11,7,1,37,0
12,14,1,57,0
