1,479,1,1,0
1,2806,1,1,0
1,6269,1,1,0
1,6724,1,1,0
1,7873,1,1,0
1,8297,1,1,0
1,4775,1,1,1
1,3613,2,1,0
1,112,2,1,0
3,1621,1,1,0
3,5260,1,1,0
3,5321,1,1,0
3,5332,1,1,0
3,6179,1,1,0
3,7383,1,1,0
3,7394,1,1,0
3,5001,1,1,1
3,4082,2,1,0
3,7395,2,1,0
7,10,1,1,0
7,5321,1,1,0
8,1479,1,1,0
8,2463,1,1,0
8,3516,1,1,0
8,5876,1,1,0
8,6378,1,1,0
8,6614,1,1,0
8,7400,1,1,0
8,4794,1,1,1
8,1794,1,1,1
8,3077,1,1,2
8,1534,1,1,3
8,2824,2,1,0
8,750,2,1,0
10,7,1,1,0
10,11022,1,1,0
13,16,1,1,0
13,2468,1,1,0
16,13,1,1,0
16,6320,1,1,0
16,6753,1,1,0
16,1546,1,1,2
16,1124,2,2,0
16,3328,2,2,0
20,467,1,1,0
20,4026,1,1,0
20,5654,1,1,0
20,6550,1,1,0
20,6769,1,1,0
20,7261,1,1,0
20,3647,1,1,3
20,922,1,1,4
26,2241,1,1,0
26,2645,1,1,0
26,2808,1,1,0
26,4455,1,1,0
26,5308,1,1,0
26,6858,1,1,0
26,5794,1,1,1
26,3211,1,1,3
26,3382,1,1,5
26,4801,2,1,0
26,1330,2,1,0
26,1410,2,1,0
26,4006,2,1,0
26,6863,2,1,0
29,717,1,1,0
29,3845,1,1,0
29,3946,1,1,0
29,5002,1,1,0
29,7330,1,1,0
32,2664,1,1,0
32,2711,1,1,0
32,4149,1,1,0
32,6540,1,1,0
32,7097,1,1,0
32,7494,1,1,0
32,4284,1,1,1
32,4779,1,1,1
32,7489,1,1,1
32,7493,1,1,1
32,2414,1,1,2
32,2960,2,1,0
32,4047,2,1,0
32,6476,2,1,1
36,2021,1,1,0
36,3096,1,1,0
36,5549,1,1,0
36,6718,1,1,0
36,5452,1,1,1
42,248,1,1,0
42,2155,1,1,0
42,2163,1,1,0
42,2545,1,1,0
42,4305,1,1,0
42,4311,1,1,0
42,4331,1,1,0
42,4332,1,1,0
42,4335,1,1,0
42,4347,1,1,0
42,4370,1,1,0
42,4374,1,1,0
42,4376,1,1,0
42,4383,1,1,0
42,4384,1,1,0
42,4323,1,1,1
42,1473,1,1,1
42,4343,1,1,1
42,1624,1,1,1
42,2749,1,1,1
42,4372,1,1,1
42,4381,1,1,1
42,4201,1,1,1
42,1933,2,1,0
42,3083,2,1,0
42,3534,2,1,0
42,1796,2,1,0
42,1502,2,1,0
42,1741,2,1,0
48,54,1,11,0
48,55,1,11,0
53,6127,1,1,0
53,19113,1,1,0
53,19114,1,1,0
54,48,1,11,0
54,19616,2,4,0
54,19617,2,4,0
55,48,1,11,0
55,19626,2,5,0
55,19627,2,5,0
69,5453,1,1,0
69,5452,1,1,3
69,620,1,1,4
74,182,1,1,0
74,183,1,1,0
74,186,1,1,0
74,179,1,1,1
74,187,1,1,1
77,1416,1,1,0
77,4187,1,1,0
80,81,1,1,0
80,82,1,1,0
81,80,1,1,0
81,422,1,1,1
81,6711,1,1,2
82,80,1,1,0
82,6714,1,1,6
82,260,1,1,7
86,1094,1,1,0
86,1516,1,1,0
98,191,1,1,0
98,3042,1,1,0
99,103,1,1,0
99,104,1,1,0
102,758,1,1,0
102,768,1,1,1
102,771,2,1,0
102,772,2,1,0
102,774,2,1,0
103,99,1,1,0
103,3176,1,1,1
103,2553,1,1,2
104,99,1,1,0
104,982,1,1,0
104,18885,1,1,0
104,18886,1,1,0
105,6082,1,1,0
105,6083,1,1,0
109,1117,1,1,0
109,1488,1,1,0
109,2902,1,1,0
109,3720,1,1,0
109,3896,1,1,0
109,3903,1,1,0
109,6006,1,1,0
109,6323,1,1,0
109,6962,1,1,0
109,6967,1,1,0
109,495,1,1,1
109,5844,1,1,1
109,3248,1,1,1
109,6965,1,1,1
109,320,1,1,2
109,2636,2,1,0
109,6749,2,1,0
109,4784,2,1,0
109,1240,2,1,0
109,4189,2,1,1
109,1726,2,1,2
112,116,1,1,0
112,117,1,1,0
112,1,2,1,0
112,118,2,1,0
116,112,1,1,0
116,9556,1,1,0
117,112,1,1,0
117,1099,1,1,0
118,112,2,1,0
118,19447,2,1,0
118,19448,2,1,0
121,433,1,1,0
121,1390,1,1,0
121,1443,1,1,0
121,1833,1,1,0
121,1926,1,1,0
121,2131,1,1,0
121,3951,1,1,0
121,3992,1,1,0
121,6300,1,1,0
121,6330,1,1,0
121,6608,1,1,0
121,7281,1,1,0
121,7482,1,1,0
121,7813,1,1,0
121,7194,1,1,1
121,681,1,1,1
121,6394,1,1,1
121,7900,1,1,1
121,7074,1,1,2
121,2147,2,1,0
121,3271,2,1,0
123,125,1,1,0
123,126,1,1,0
123,128,1,1,0
123,130,1,1,0
124,4197,1,1,0
124,4992,1,1,0
124,6190,1,1,0
125,123,1,1,0
125,1209,1,1,0
126,123,1,1,0
126,10199,1,1,0
128,123,1,1,0
128,13388,1,1,0
130,123,1,1,0
130,13388,1,1,0
133,1244,1,1,0
133,1269,1,1,0
133,1282,1,1,0
133,1283,1,1,0
133,1285,1,1,0
133,1288,1,1,0
133,1289,1,1,0
133,1292,1,1,0
133,1294,1,1,0
133,1297,1,1,0
133,1301,1,1,0
133,1256,1,1,1
138,18445,1,1,0
138,18446,1,1,0
138,139,1,1,1
138,3211,1,1,2
139,3308,1,1,0
139,3768,1,1,0
139,4813,1,1,0
139,6705,1,1,0
139,6843,1,1,0
139,138,1,1,1
141,142,1,1,0
141,143,1,1,0
142,141,1,1,0
142,3753,1,1,0
142,3755,1,1,0
142,3760,1,1,0
142,3761,1,1,0
142,3764,1,1,0
142,3751,2,1,0
142,3757,2,1,0
142,1216,2,1,1
143,141,1,1,0
143,4347,1,1,0
143,9412,1,1,1
144,157,1,1,0
144,158,1,1,0
144,160,1,1,0
144,163,1,1,0
144,165,1,1,0
144,172,1,1,0
144,173,1,1,0
144,164,1,1,1
145,3730,1,1,0
145,4903,1,1,0
145,6432,1,1,0
145,7431,1,1,0
145,7432,1,1,1
145,2461,1,1,9
145,3166,1,1,10
157,144,1,1,0
157,978,1,1,0
158,144,1,1,0
158,978,1,1,0
160,144,1,1,0
160,1522,1,1,0
163,144,1,1,0
163,7432,1,1,0
164,144,1,1,1
164,2315,2,1,0
164,6887,2,1,0
165,144,1,1,0
165,7432,1,1,0
172,144,1,1,0
172,7432,1,1,0
173,144,1,1,0
173,422,1,1,0
177,390,1,1,0
177,4193,1,1,0
177,4465,1,1,0
177,4466,1,1,0
177,1355,1,1,1
179,18864,1,1,0
179,18865,1,1,0
179,74,1,1,1
182,74,1,1,0
182,4768,1,1,0
183,74,1,1,0
183,4768,1,1,0
186,74,1,1,0
186,8130,1,1,0
187,1477,1,1,0
187,1478,1,1,0
187,2390,1,1,0
187,18877,1,1,0
187,18878,1,1,0
187,74,1,1,1
191,98,1,1,0
191,545,1,1,0
191,2066,1,1,0
191,2162,1,1,0
191,2691,1,1,0
191,2927,1,1,0
191,4173,1,1,0
191,4921,1,1,0
191,4924,1,1,0
191,4925,1,1,0
191,4936,1,1,0
191,4937,1,1,0
191,4938,1,1,0
191,4941,1,1,0
191,4942,1,1,0
191,4947,1,1,0
191,4949,1,1,0
191,4918,1,1,1
191,4718,1,1,2
191,4478,2,1,0
191,3062,2,1,0
191,4151,2,1,0
191,3769,2,1,0
191,4923,2,1,0
191,3925,2,1,0
192,194,1,1,0
192,196,1,1,0
192,193,1,1,1
193,687,1,1,0
193,1460,1,1,0
193,192,1,1,1
193,2554,1,1,2
194,192,1,1,0
194,13239,1,1,0
196,192,1,1,0
196,9119,1,1,0
201,8073,1,1,0
201,8075,1,1,0
201,8079,1,1,0
201,8076,1,1,1
206,2031,1,1,0
206,2034,1,1,0
206,2047,1,1,0
206,2056,1,1,0
206,2035,1,1,1
207,213,1,1,0
207,214,1,1,0
207,212,2,1,0
207,215,2,1,0
212,207,2,1,0
212,11168,2,1,1
212,2315,2,1,2
213,207,1,1,0
213,11168,1,1,0
214,207,1,1,0
214,12940,1,1,0
215,1432,1,1,0
215,830,2,1,0
215,207,2,1,0
228,229,1,1,0
228,231,1,1,0
229,228,1,1,0
229,1998,1,1,0
229,2693,1,1,0
229,5092,1,1,0
229,5094,1,1,0
229,5099,1,1,1
229,2677,1,1,2
231,228,1,1,0
231,8827,1,1,0
248,42,1,1,0
248,251,1,1,0
251,248,1,1,0
251,10211,1,1,0
252,258,1,1,0
252,18714,1,1,0
252,257,1,1,1
257,18491,1,1,0
257,252,1,1,1
257,18490,1,1,2
258,252,1,1,0
258,18532,1,1,0
260,264,1,1,0
260,267,1,1,0
260,268,1,1,0
260,270,1,1,0
260,273,1,1,0
260,275,1,1,0
260,276,1,1,0
260,277,1,1,0
260,279,1,1,0
260,283,1,1,0
260,284,1,1,0
260,280,1,1,2
260,82,1,1,7
260,299,1,1,8
264,260,1,1,0
264,9119,1,1,0
267,260,1,1,0
267,2612,1,1,0
268,260,1,1,0
268,9119,1,1,0
270,260,1,1,0
270,9279,1,1,0
273,260,1,1,0
273,4011,1,1,0
275,260,1,1,0
275,4011,1,1,0
276,260,1,1,0
276,960,1,1,0
277,260,1,1,0
277,6714,1,1,0
279,260,1,1,0
279,6714,1,1,0
280,13686,1,1,0
280,4634,1,1,1
280,260,1,1,2
283,260,1,1,0
283,6714,1,1,0
284,260,1,1,0
284,11034,1,1,0
286,1135,1,1,0
286,3021,1,1,0
287,3665,1,1,0
287,4589,1,1,0
295,19053,1,19,0
295,19054,1,19,0
299,260,1,1,8
299,19287,2,6,0
299,19288,2,6,0
308,470,1,1,0
308,1802,1,1,0
308,6642,1,1,0
308,6641,1,1,4
308,6636,2,1,0
308,1916,2,1,0
308,710,2,1,0
308,3577,2,1,1
310,314,1,1,0
310,315,1,1,0
310,317,1,1,0
310,320,1,1,1
314,310,1,1,0
314,581,1,1,0
315,310,1,1,0
315,1541,1,1,0
316,6995,1,1,0
316,10939,1,1,0
317,310,1,1,0
317,6491,1,1,0
320,4799,1,1,0
320,18405,1,1,0
320,18406,1,1,0
320,310,1,1,1
320,109,1,1,2
324,4609,1,1,0
324,4610,1,1,0
333,610,1,1,0
333,7234,1,1,0
336,639,1,1,0
336,2696,1,1,0
336,3392,1,1,1
336,7896,1,1,1
336,6776,1,1,2
338,4619,1,1,0
338,6187,1,1,0
338,7715,1,1,0
338,5110,1,1,1
344,345,1,1,0
344,346,1,1,0
344,347,1,1,0
344,356,1,1,1
345,344,1,1,0
345,11022,1,1,0
346,344,1,1,0
346,2459,1,1,0
347,344,1,1,0
347,957,1,1,0
353,4755,1,1,0
353,4757,1,1,0
353,4758,1,1,0
353,4759,1,1,0
353,4760,1,1,0
353,4762,1,1,1
353,4761,2,1,0
353,18545,2,1,0
354,7796,1,1,0
354,7798,1,1,0
354,6324,1,1,1
356,18652,1,1,0
356,344,1,1,1
356,18371,1,1,2
359,3873,1,1,0
359,3877,1,1,0
359,18895,1,1,0
359,18896,1,1,0
359,3876,1,1,1
360,5366,1,23,0
360,5367,1,23,0
372,375,1,1,0
372,376,1,1,0
372,381,1,1,0
372,382,1,1,0
372,383,1,1,0
372,384,1,1,0
372,385,1,1,0
372,388,1,1,0
372,389,1,1,0
372,378,1,1,1
373,1522,1,1,1
373,884,2,1,0
373,2169,2,1,0
373,3609,2,1,0
373,3659,2,1,0
373,4457,2,1,0
373,4629,2,1,1
374,385,1,1,0
374,2509,1,1,0
374,2510,1,1,0
374,2514,1,1,0
374,2508,1,1,1
375,372,1,1,0
375,2510,1,1,0
376,372,1,1,0
376,2508,1,1,0
377,2274,1,1,0
377,3349,1,1,0
378,4229,1,1,0
378,4631,1,1,0
378,372,1,1,1
378,1209,1,1,1
378,2169,1,1,2
381,372,1,1,0
381,3469,1,1,0
382,372,1,1,0
382,3469,1,1,0
383,372,1,1,0
383,1842,1,1,0
384,372,1,1,0
384,1522,1,1,0
385,372,1,1,0
385,374,1,1,0
388,372,1,1,0
388,1842,1,1,0
389,372,1,1,0
389,3469,1,1,0
390,177,1,1,0
390,391,1,1,0
391,390,1,1,0
391,2315,1,1,0
393,6458,1,1,0
393,7925,1,1,0
394,18617,1,1,0
394,18618,1,1,0
394,395,1,1,1
395,726,1,1,0
395,1528,1,1,0
395,1917,1,1,0
395,3727,1,1,0
395,3987,1,1,0
395,4001,1,1,0
395,4033,1,1,0
395,4717,1,1,0
395,5564,1,1,0
395,5982,1,1,0
395,6880,1,1,0
395,7222,1,1,0
395,7890,1,1,0
395,8285,1,1,0
395,4277,1,1,1
395,2226,1,1,1
395,1234,1,1,1
395,6275,1,1,1
395,6750,1,1,1
395,394,1,1,1
395,3735,1,1,15
395,6583,2,1,0
395,5746,2,1,0
395,1378,2,1,0
395,7288,2,1,0
395,4765,2,1,0
395,8286,2,1,0
395,8287,2,1,2
395,3087,3,4,0
395,865,3,4,0
397,398,1,1,0
397,400,1,1,0
397,403,1,1,0
397,412,1,1,0
397,413,1,1,1
397,407,3,4,0
397,405,3,4,0
397,402,3,4,1
398,397,1,1,0
398,12036,1,1,0
400,397,1,1,0
400,2295,1,1,0
402,1772,3,4,0
402,3743,3,4,0
402,397,3,4,1
403,397,1,1,0
403,2295,1,1,0
405,9119,2,1,1
405,3743,3,4,0
405,397,3,4,0
407,4204,2,1,0
407,397,3,4,0
407,5231,3,4,0
412,397,1,1,0
412,11168,1,1,0
413,4928,1,1,0
413,19439,1,1,0
413,19440,1,1,0
413,397,1,1,1
421,5953,1,1,0
421,5954,1,1,0
421,5955,1,1,0
422,173,1,1,0
422,3747,1,1,0
422,8714,1,1,0
422,81,1,1,1
423,424,1,1,0
423,18438,1,1,0
423,18439,1,1,0
424,423,1,1,0
424,10199,1,1,0
428,4523,1,1,0
428,4527,1,1,0
428,3406,1,1,1
430,18814,1,25,0
430,18815,1,25,0
433,121,1,1,0
433,434,1,1,0
434,433,1,1,0
434,8729,1,1,0
436,3264,1,1,0
436,5138,1,1,0
436,7352,1,1,0
436,8253,1,1,0
436,8544,1,1,0
436,2553,2,1,0
436,3570,2,1,0
436,4916,2,1,0
436,803,2,1,1
443,446,1,1,0
443,449,1,1,0
446,443,1,1,0
446,681,1,1,0
449,443,1,1,0
449,8729,1,1,0
455,456,1,1,0
455,464,1,1,0
456,455,1,1,0
456,8729,1,1,0
457,4851,1,1,0
457,4853,1,1,0
457,18370,1,1,0
464,455,1,1,0
464,19538,1,1,0
464,19539,1,1,0
467,20,1,1,0
467,7260,1,1,0
470,308,1,1,0
470,472,1,1,0
472,470,1,1,0
472,4284,1,1,0
479,1,1,1,0
479,959,1,1,0
490,491,1,1,0
490,493,1,1,0
491,490,1,1,0
491,2646,1,1,0
491,3218,1,1,0
491,5538,1,1,0
491,5539,1,1,0
491,5954,1,1,0
491,2647,1,1,1
493,490,1,1,0
493,2330,2,1,0
493,3427,2,1,0
494,495,1,1,0
494,496,1,1,0
495,494,1,1,0
495,496,1,1,0
495,109,1,1,1
496,494,1,1,0
496,495,1,1,0
502,503,1,1,0
502,504,1,1,0
503,502,1,1,0
503,504,1,1,0
503,957,1,1,1
504,502,1,1,0
504,503,1,1,0
506,8383,1,1,0
506,1502,2,1,0
506,8384,2,1,0
508,1809,1,1,0
508,5273,1,1,0
508,5283,1,1,0
508,5289,1,1,0
508,5292,1,1,1
508,5286,2,1,0
508,5279,2,1,0
508,2274,2,1,0
538,539,1,1,0
538,544,1,1,0
539,538,1,1,0
539,1744,1,1,0
543,8375,1,1,0
543,18719,1,1,0
543,18720,1,1,0
544,538,1,1,0
544,19182,1,1,0
